,Quiescent,Active,Jailed,Speed of Rebellion Transmission,Seed
0,1161,0,0,0.0,5
1,1141,5,14,0.017226528854435832,5
2,1141,1,18,0.0017226528854435831,5
3,1141,0,20,0.0008613264427217916,5
4,1141,0,18,0.0,5
5,1141,0,20,0.0017226528854435831,5
6,1141,0,20,0.0,5
7,1141,0,20,0.0,5
8,1141,0,20,0.0,5
9,1141,0,20,0.0,5
10,1141,0,18,0.0,5
11,1141,0,18,0.0017226528854435831,5
12,1141,0,18,0.0017226528854435831,5
13,1141,0,19,0.0017226528854435831,5
14,1141,0,19,0.0008613264427217916,5
15,1141,0,19,0.0008613264427217916,5
16,1141,0,18,0.0008613264427217916,5
17,1141,1,19,0.0017226528854435831,5
18,1141,0,18,0.0,5
19,1141,1,19,0.0017226528854435831,5
20,1141,0,19,0.0008613264427217916,5
21,1141,0,19,0.0008613264427217916,5
22,1141,0,19,0.0008613264427217916,5
23,1141,1,19,0.0008613264427217916,5
24,1141,0,18,0.0,5
25,1141,0,15,0.0017226528854435831,5
26,1141,0,20,0.004306632213608958,5
27,1141,0,18,0.0,5
28,1141,1,18,0.0017226528854435831,5
29,1141,0,18,0.0008613264427217916,5
30,1141,0,19,0.0017226528854435831,5
31,1141,0,16,0.0008613264427217916,5
32,1141,2,18,0.0034453057708871662,5
33,1141,0,20,0.0,5
34,1141,0,18,0.0,5
35,1141,0,16,0.0017226528854435831,5
36,1141,1,18,0.0034453057708871662,5
37,1141,0,20,0.0008613264427217916,5
38,1141,0,19,0.0,5
39,1141,0,20,0.0008613264427217916,5
40,1141,0,19,0.0,5
41,1141,0,19,0.0008613264427217916,5
42,1141,0,19,0.0008613264427217916,5
43,1141,0,20,0.0008613264427217916,5
44,1141,0,20,0.0,5
45,1141,0,20,0.0,5
46,1141,0,17,0.0,5
47,1141,0,19,0.002583979328165375,5
48,1141,0,18,0.0008613264427217916,5
49,1141,1,14,0.0017226528854435831,5
50,1141,0,20,0.00516795865633075,5
51,1141,0,17,0.0,5
52,1141,1,18,0.002583979328165375,5
53,1141,0,19,0.0008613264427217916,5
54,1141,0,19,0.0008613264427217916,5
55,1141,0,20,0.0008613264427217916,5
56,1141,0,20,0.0,5
57,1141,0,17,0.0,5
58,1141,0,19,0.002583979328165375,5
59,1141,0,19,0.0008613264427217916,5
60,1141,0,16,0.0008613264427217916,5
61,1141,0,19,0.0034453057708871662,5
62,1141,0,18,0.0008613264427217916,5
63,1141,1,17,0.0017226528854435831,5
64,1141,0,20,0.0017226528854435831,5
65,1141,0,19,0.0,5
66,1141,0,19,0.0008613264427217916,5
67,1141,0,17,0.0008613264427217916,5
68,1141,0,20,0.002583979328165375,5
69,1141,0,19,0.0,5
70,1141,0,20,0.0008613264427217916,5
71,1141,0,17,0.0,5
72,1141,0,18,0.002583979328165375,5
73,1141,1,19,0.0017226528854435831,5
74,1140,0,20,0.0008613264427217916,5
75,1140,0,20,0.0008613264427217916,5
76,1140,0,20,0.0008613264427217916,5
77,1140,0,19,0.0008613264427217916,5
78,1140,0,20,0.0017226528854435831,5
79,1136,1,24,0.004306632213608958,5
80,1135,0,26,0.0008613264427217916,5
81,1135,0,26,0.0,5
82,1135,0,25,0.0,5
83,1135,0,25,0.0008613264427217916,5
84,1135,0,26,0.0008613264427217916,5
85,1135,0,24,0.0,5
86,1135,0,25,0.0017226528854435831,5
